n,len,mean_v,frac_ge_1,frac_ge_2,frac_ge_3,frac_ge_4,frac_ge_5,frac_ge_6,frac_ge_7,frac_ge_8,frac_ge_9,frac_ge_10
7060193,48,2.062500,1.000000,0.520833,0.312500,0.166667,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000
1108801,49,2.000000,1.000000,0.530612,0.224490,0.122449,0.061224,0.020408,0.020408,0.020408,0.000000,0.000000
1306267,88,1.818182,1.000000,0.431818,0.204545,0.147727,0.034091,0.000000,0.000000,0.000000,0.000000,0.000000
3144385,21,2.619048,1.000000,0.666667,0.428571,0.285714,0.095238,0.047619,0.047619,0.047619,0.000000,0.000000
2136385,20,2.650000,1.000000,0.700000,0.350000,0.250000,0.200000,0.150000,0.000000,0.000000,0.000000,0.000000
1882177,24,2.458333,1.000000,0.583333,0.333333,0.291667,0.166667,0.041667,0.041667,0.000000,0.000000,0.000000
6014327,35,2.228571,1.000000,0.628571,0.257143,0.085714,0.085714,0.057143,0.028571,0.028571,0.028571,0.028571
399007,84,1.809524,1.000000,0.452381,0.214286,0.107143,0.023810,0.011905,0.000000,0.000000,0.000000,0.000000
6492781,72,1.902778,1.000000,0.472222,0.194444,0.097222,0.027778,0.013889,0.013889,0.013889,0.013889,0.013889
8297357,44,2.113636,1.000000,0.545455,0.295455,0.090909,0.045455,0.045455,0.045455,0.045455,0.000000,0.000000
5228741,28,2.392857,1.000000,0.714286,0.464286,0.178571,0.035714,0.000000,0.000000,0.000000,0.000000,0.000000
703633,33,2.181818,1.000000,0.666667,0.333333,0.121212,0.030303,0.030303,0.000000,0.000000,0.000000,0.000000
2260777,44,2.068182,1.000000,0.477273,0.272727,0.181818,0.090909,0.022727,0.022727,0.000000,0.000000,0.000000
6123253,38,2.184211,1.000000,0.552632,0.368421,0.184211,0.078947,0.000000,0.000000,0.000000,0.000000,0.000000
7533439,58,1.982759,1.000000,0.396552,0.258621,0.137931,0.103448,0.051724,0.034483,0.000000,0.000000,0.000000
2651977,57,1.964912,1.000000,0.508772,0.263158,0.087719,0.035088,0.035088,0.017544,0.017544,0.000000,0.000000
1719307,48,2.020833,1.000000,0.479167,0.270833,0.125000,0.041667,0.020833,0.020833,0.020833,0.020833,0.020833
6486071,43,2.116279,1.000000,0.488372,0.302326,0.139535,0.069767,0.046512,0.023256,0.023256,0.023256,0.000000
5553767,74,1.891892,1.000000,0.486486,0.229730,0.108108,0.054054,0.013514,0.000000,0.000000,0.000000,0.000000
6743725,60,1.966667,1.000000,0.450000,0.233333,0.150000,0.066667,0.033333,0.033333,0.000000,0.000000,0.000000
4608697,30,2.333333,1.000000,0.633333,0.366667,0.233333,0.066667,0.033333,0.000000,0.000000,0.000000,0.000000
88117,45,1.955556,1.000000,0.488889,0.266667,0.155556,0.044444,0.000000,0.000000,0.000000,0.000000,0.000000
5854417,40,2.150000,1.000000,0.550000,0.275000,0.200000,0.100000,0.025000,0.000000,0.000000,0.000000,0.000000
5736367,23,2.565217,1.000000,0.652174,0.478261,0.173913,0.086957,0.043478,0.043478,0.043478,0.043478,0.000000
7172983,46,2.086957,1.000000,0.673913,0.260870,0.130435,0.021739,0.000000,0.000000,0.000000,0.000000,0.000000
4284965,39,2.153846,1.000000,0.487179,0.307692,0.205128,0.102564,0.025641,0.025641,0.000000,0.000000,0.000000
1464181,62,1.919355,1.000000,0.467742,0.258065,0.112903,0.048387,0.016129,0.016129,0.000000,0.000000,0.000000
5265281,69,1.913043,1.000000,0.579710,0.202899,0.101449,0.014493,0.014493,0.000000,0.000000,0.000000,0.000000
668491,28,2.285714,1.000000,0.571429,0.357143,0.214286,0.107143,0.035714,0.000000,0.000000,0.000000,0.000000
632369,32,2.187500,1.000000,0.531250,0.250000,0.156250,0.062500,0.062500,0.031250,0.031250,0.031250,0.031250
5200331,61,1.950820,1.000000,0.459016,0.229508,0.098361,0.049180,0.032787,0.032787,0.016393,0.016393,0.016393
2372711,49,2.020408,1.000000,0.489796,0.306122,0.122449,0.061224,0.020408,0.020408,0.000000,0.000000,0.000000
2897839,86,1.837209,1.000000,0.441860,0.220930,0.116279,0.058140,0.000000,0.000000,0.000000,0.000000,0.000000
4523759,90,1.833333,1.000000,0.488889,0.188889,0.077778,0.022222,0.011111,0.011111,0.011111,0.011111,0.011111
6533581,26,2.461538,1.000000,0.692308,0.423077,0.269231,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000
1312913,64,1.906250,1.000000,0.468750,0.218750,0.109375,0.062500,0.031250,0.015625,0.000000,0.000000,0.000000
4358315,73,1.890411,1.000000,0.465753,0.246575,0.123288,0.041096,0.013699,0.000000,0.000000,0.000000,0.000000
5502011,81,1.864198,1.000000,0.506173,0.185185,0.123457,0.049383,0.000000,0.000000,0.000000,0.000000,0.000000
6906449,77,1.883117,1.000000,0.467532,0.220779,0.116883,0.051948,0.025974,0.000000,0.000000,0.000000,0.000000
7006405,77,1.883117,1.000000,0.493506,0.246753,0.129870,0.012987,0.000000,0.000000,0.000000,0.000000,0.000000
2214059,56,1.964286,1.000000,0.482143,0.250000,0.160714,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000
1361999,57,1.947368,1.000000,0.456140,0.263158,0.122807,0.052632,0.035088,0.017544,0.000000,0.000000,0.000000
3758675,58,1.965517,1.000000,0.465517,0.293103,0.120690,0.034483,0.017241,0.017241,0.017241,0.000000,0.000000
444379,48,1.979167,1.000000,0.479167,0.291667,0.187500,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000
7450687,46,2.086957,1.000000,0.521739,0.304348,0.152174,0.086957,0.021739,0.000000,0.000000,0.000000,0.000000
2485391,59,1.949153,1.000000,0.491525,0.254237,0.118644,0.050847,0.016949,0.016949,0.000000,0.000000,0.000000
4601011,25,2.480000,1.000000,0.560000,0.360000,0.240000,0.120000,0.040000,0.040000,0.040000,0.040000,0.040000
7176005,65,1.938462,1.000000,0.461538,0.276923,0.138462,0.046154,0.015385,0.000000,0.000000,0.000000,0.000000
6290801,55,2.000000,1.000000,0.472727,0.272727,0.163636,0.072727,0.018182,0.000000,0.000000,0.000000,0.000000
6215089,67,1.925373,1.000000,0.462687,0.253731,0.149254,0.044776,0.014925,0.000000,0.000000,0.000000,0.000000
5366173,64,1.937500,1.000000,0.453125,0.250000,0.125000,0.062500,0.031250,0.015625,0.000000,0.000000,0.000000
4284655,44,2.090909,1.000000,0.500000,0.318182,0.181818,0.068182,0.022727,0.000000,0.000000,0.000000,0.000000
3329671,19,2.736842,1.000000,0.736842,0.421053,0.315789,0.105263,0.105263,0.052632,0.000000,0.000000,0.000000
4734055,78,1.871795,1.000000,0.410256,0.217949,0.141026,0.064103,0.025641,0.012821,0.000000,0.000000,0.000000
5868401,50,2.040000,1.000000,0.580000,0.240000,0.120000,0.060000,0.040000,0.000000,0.000000,0.000000,0.000000
7631225,92,1.836957,1.000000,0.500000,0.184783,0.097826,0.032609,0.021739,0.000000,0.000000,0.000000,0.000000
4262887,39,2.153846,1.000000,0.512821,0.358974,0.179487,0.076923,0.025641,0.000000,0.000000,0.000000,0.000000
8098243,77,1.883117,1.000000,0.441558,0.207792,0.103896,0.051948,0.025974,0.012987,0.012987,0.012987,0.012987
645683,59,1.915254,1.000000,0.508475,0.271186,0.101695,0.033898,0.000000,0.000000,0.000000,0.000000,0.000000
133891,56,1.892857,1.000000,0.428571,0.250000,0.160714,0.053571,0.000000,0.000000,0.000000,0.000000,0.000000
2544439,76,1.868421,1.000000,0.434211,0.276316,0.092105,0.039474,0.026316,0.000000,0.000000,0.000000,0.000000
1892975,34,2.205882,1.000000,0.558824,0.352941,0.147059,0.058824,0.058824,0.029412,0.000000,0.000000,0.000000
2284613,42,2.095238,1.000000,0.619048,0.357143,0.119048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6854885,60,1.966667,1.000000,0.466667,0.266667,0.150000,0.050000,0.016667,0.016667,0.000000,0.000000,0.000000
6746999,43,2.116279,1.000000,0.534884,0.372093,0.186047,0.023256,0.000000,0.000000,0.000000,0.000000,0.000000
6949435,65,1.938462,1.000000,0.523077,0.276923,0.123077,0.015385,0.000000,0.000000,0.000000,0.000000,0.000000
4469539,39,2.153846,1.000000,0.461538,0.282051,0.205128,0.076923,0.051282,0.025641,0.025641,0.025641,0.000000
6878651,77,1.883117,1.000000,0.493506,0.233766,0.103896,0.025974,0.012987,0.012987,0.000000,0.000000,0.000000
935881,34,2.176471,1.000000,0.558824,0.294118,0.147059,0.058824,0.029412,0.029412,0.029412,0.029412,0.000000
1910881,70,1.885714,1.000000,0.528571,0.214286,0.085714,0.042857,0.014286,0.000000,0.000000,0.000000,0.000000
5265463,40,2.150000,1.000000,0.550000,0.275000,0.150000,0.075000,0.050000,0.025000,0.025000,0.000000,0.000000
4807345,42,2.119048,1.000000,0.714286,0.309524,0.095238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6750965,77,1.883117,1.000000,0.532468,0.207792,0.103896,0.038961,0.000000,0.000000,0.000000,0.000000,0.000000
4049987,77,1.870130,1.000000,0.480519,0.194805,0.077922,0.038961,0.025974,0.012987,0.012987,0.012987,0.012987
508051,24,2.375000,1.000000,0.583333,0.375000,0.166667,0.083333,0.083333,0.041667,0.041667,0.000000,0.000000
6085703,67,1.925373,1.000000,0.492537,0.223881,0.119403,0.059701,0.029851,0.000000,0.000000,0.000000,0.000000
2812475,33,2.242424,1.000000,0.606061,0.393939,0.181818,0.030303,0.030303,0.000000,0.000000,0.000000,0.000000
5377327,88,1.840909,1.000000,0.443182,0.215909,0.125000,0.045455,0.011364,0.000000,0.000000,0.000000,0.000000
6339929,96,1.822917,1.000000,0.447917,0.208333,0.104167,0.052083,0.010417,0.000000,0.000000,0.000000,0.000000
6181337,67,1.925373,1.000000,0.492537,0.238806,0.119403,0.044776,0.029851,0.000000,0.000000,0.000000,0.000000
7175677,48,2.062500,1.000000,0.520833,0.291667,0.125000,0.062500,0.020833,0.020833,0.020833,0.000000,0.000000
5536051,21,2.666667,1.000000,0.761905,0.476190,0.285714,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000
1607959,43,2.069767,1.000000,0.511628,0.279070,0.139535,0.116279,0.023256,0.000000,0.000000,0.000000,0.000000
7156199,82,1.865854,1.000000,0.451220,0.268293,0.097561,0.024390,0.024390,0.000000,0.000000,0.000000,0.000000
266833,39,2.051282,1.000000,0.564103,0.333333,0.128205,0.025641,0.000000,0.000000,0.000000,0.000000,0.000000
3641189,53,2.000000,1.000000,0.490566,0.226415,0.169811,0.056604,0.018868,0.018868,0.018868,0.000000,0.000000
3679345,53,2.000000,1.000000,0.452830,0.226415,0.132075,0.075472,0.037736,0.037736,0.018868,0.018868,0.000000
5326705,64,1.937500,1.000000,0.500000,0.265625,0.125000,0.031250,0.015625,0.000000,0.000000,0.000000,0.000000
7320745,82,1.865854,1.000000,0.426829,0.219512,0.121951,0.060976,0.024390,0.012195,0.000000,0.000000,0.000000
311383,35,2.114286,1.000000,0.571429,0.371429,0.171429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2035033,80,1.850000,1.000000,0.487500,0.212500,0.100000,0.037500,0.012500,0.000000,0.000000,0.000000,0.000000
72637,32,2.093750,1.000000,0.562500,0.281250,0.125000,0.031250,0.031250,0.031250,0.031250,0.000000,0.000000
6932837,65,1.938462,1.000000,0.446154,0.230769,0.153846,0.046154,0.015385,0.015385,0.015385,0.015385,0.000000
7140319,58,1.982759,1.000000,0.500000,0.258621,0.120690,0.068966,0.017241,0.017241,0.000000,0.000000,0.000000
6689099,53,2.018868,1.000000,0.528302,0.245283,0.132075,0.056604,0.037736,0.018868,0.000000,0.000000,0.000000
3429985,31,2.290323,1.000000,0.516129,0.290323,0.225806,0.064516,0.032258,0.032258,0.032258,0.032258,0.032258
5892995,115,1.782609,1.000000,0.408696,0.191304,0.121739,0.043478,0.017391,0.000000,0.000000,0.000000,0.000000
7743949,70,1.914286,1.000000,0.457143,0.271429,0.128571,0.028571,0.014286,0.014286,0.000000,0.000000,0.000000
6430343,48,2.062500,1.000000,0.458333,0.270833,0.125000,0.062500,0.062500,0.062500,0.020833,0.000000,0.000000
7936123,116,1.784483,1.000000,0.456897,0.181034,0.094828,0.034483,0.008621,0.008621,0.000000,0.000000,0.000000
2225909,27,2.370370,1.000000,0.518519,0.370370,0.296296,0.148148,0.037037,0.000000,0.000000,0.000000,0.000000
230897,22,2.409091,1.000000,0.636364,0.363636,0.272727,0.090909,0.045455,0.000000,0.000000,0.000000,0.000000
1044475,34,2.176471,1.000000,0.588235,0.294118,0.176471,0.058824,0.029412,0.029412,0.000000,0.000000,0.000000
567197,25,2.360000,1.000000,0.600000,0.400000,0.200000,0.080000,0.080000,0.000000,0.000000,0.000000,0.000000
8188933,56,2.000000,1.000000,0.500000,0.321429,0.089286,0.017857,0.017857,0.017857,0.017857,0.017857,0.000000
4352069,44,2.090909,1.000000,0.522727,0.250000,0.159091,0.068182,0.022727,0.022727,0.022727,0.022727,0.000000
7660063,82,1.865854,1.000000,0.512195,0.231707,0.085366,0.036585,0.000000,0.000000,0.000000,0.000000,0.000000
1835429,34,2.205882,1.000000,0.558824,0.323529,0.205882,0.058824,0.029412,0.029412,0.000000,0.000000,0.000000
5807225,62,1.951613,1.000000,0.516129,0.225806,0.129032,0.048387,0.016129,0.016129,0.000000,0.000000,0.000000
2389835,37,2.162162,1.000000,0.486486,0.297297,0.189189,0.108108,0.054054,0.027027,0.000000,0.000000,0.000000
6247619,67,1.925373,1.000000,0.477612,0.268657,0.119403,0.044776,0.014925,0.000000,0.000000,0.000000,0.000000
19973,59,1.830508,1.000000,0.423729,0.203390,0.135593,0.033898,0.016949,0.016949,0.000000,0.000000,0.000000
4537783,78,1.871795,1.000000,0.500000,0.243590,0.089744,0.025641,0.012821,0.000000,0.000000,0.000000,0.000000
1343905,28,2.321429,1.000000,0.607143,0.321429,0.214286,0.107143,0.071429,0.000000,0.000000,0.000000,0.000000
2012249,63,1.920635,1.000000,0.476190,0.253968,0.111111,0.047619,0.015873,0.015873,0.000000,0.000000,0.000000
3729481,46,2.065217,1.000000,0.500000,0.282609,0.130435,0.043478,0.043478,0.043478,0.021739,0.000000,0.000000
323905,64,1.875000,1.000000,0.515625,0.218750,0.109375,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000
3409969,60,1.950000,1.000000,0.483333,0.216667,0.150000,0.050000,0.016667,0.016667,0.016667,0.000000,0.000000
1280971,40,2.100000,1.000000,0.500000,0.325000,0.175000,0.075000,0.025000,0.000000,0.000000,0.000000,0.000000
7712431,92,1.836957,1.000000,0.456522,0.217391,0.086957,0.043478,0.021739,0.010870,0.000000,0.000000,0.000000
5776799,52,2.019231,1.000000,0.500000,0.250000,0.173077,0.096154,0.000000,0.000000,0.000000,0.000000,0.000000
3406561,89,1.831461,1.000000,0.471910,0.202247,0.101124,0.033708,0.022472,0.000000,0.000000,0.000000,0.000000
5410009,81,1.864198,1.000000,0.469136,0.259259,0.111111,0.024691,0.000000,0.000000,0.000000,0.000000,0.000000
1757353,53,1.981132,1.000000,0.471698,0.283019,0.150943,0.037736,0.018868,0.018868,0.000000,0.000000,0.000000
8118433,75,1.893333,1.000000,0.466667,0.213333,0.120000,0.040000,0.013333,0.013333,0.013333,0.013333,0.000000
822463,113,1.761062,1.000000,0.433628,0.203540,0.070796,0.026549,0.017699,0.008850,0.000000,0.000000,0.000000
3449407,77,1.870130,1.000000,0.415584,0.220779,0.142857,0.064935,0.025974,0.000000,0.000000,0.000000,0.000000
2006105,63,1.920635,1.000000,0.460317,0.238095,0.158730,0.063492,0.000000,0.000000,0.000000,0.000000,0.000000
2407763,47,2.042553,1.000000,0.553191,0.297872,0.085106,0.021277,0.021277,0.021277,0.021277,0.021277,0.000000
3910663,80,1.862500,1.000000,0.412500,0.250000,0.100000,0.050000,0.037500,0.012500,0.000000,0.000000,0.000000
711401,69,1.869565,1.000000,0.434783,0.217391,0.115942,0.043478,0.028986,0.028986,0.000000,0.000000,0.000000
5315209,76,1.881579,1.000000,0.434211,0.223684,0.144737,0.039474,0.026316,0.013158,0.000000,0.000000,0.000000
4487561,34,2.235294,1.000000,0.588235,0.323529,0.117647,0.117647,0.029412,0.029412,0.029412,0.000000,0.000000
6754811,67,1.925373,1.000000,0.432836,0.253731,0.164179,0.059701,0.014925,0.000000,0.000000,0.000000,0.000000
3606851,46,2.065217,1.000000,0.630435,0.304348,0.130435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017829,87,1.827586,1.000000,0.459770,0.206897,0.114943,0.045977,0.000000,0.000000,0.000000,0.000000,0.000000
5225335,76,1.881579,1.000000,0.500000,0.223684,0.078947,0.039474,0.013158,0.013158,0.013158,0.000000,0.000000
1986751,75,1.866667,1.000000,0.440000,0.226667,0.146667,0.040000,0.013333,0.000000,0.000000,0.000000,0.000000
128021,15,2.733333,1.000000,0.666667,0.533333,0.266667,0.133333,0.133333,0.000000,0.000000,0.000000,0.000000
7987087,87,1.850575,1.000000,0.425287,0.229885,0.137931,0.034483,0.011494,0.011494,0.000000,0.000000,0.000000
1364017,69,1.884058,1.000000,0.507246,0.231884,0.115942,0.028986,0.000000,0.000000,0.000000,0.000000,0.000000
8371553,32,2.312500,1.000000,0.656250,0.343750,0.250000,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000
4012739,17,2.882353,1.000000,0.647059,0.470588,0.411765,0.176471,0.058824,0.058824,0.058824,0.000000,0.000000
1991411,104,1.788462,1.000000,0.451923,0.192308,0.076923,0.038462,0.019231,0.009615,0.000000,0.000000,0.000000
7990703,51,2.039216,1.000000,0.490196,0.294118,0.156863,0.039216,0.019608,0.019608,0.019608,0.000000,0.000000
3462617,31,2.290323,1.000000,0.612903,0.290323,0.193548,0.129032,0.064516,0.000000,0.000000,0.000000,0.000000
6715985,53,2.018868,1.000000,0.547170,0.264151,0.094340,0.037736,0.037736,0.018868,0.018868,0.000000,0.000000
1416415,33,2.212121,1.000000,0.515152,0.424242,0.151515,0.060606,0.060606,0.000000,0.000000,0.000000,0.000000
1616069,72,1.875000,1.000000,0.513889,0.194444,0.125000,0.041667,0.000000,0.000000,0.000000,0.000000,0.000000
3048533,14,3.142857,1.000000,0.714286,0.571429,0.285714,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000
8310565,22,2.636364,1.000000,0.545455,0.409091,0.409091,0.181818,0.045455,0.045455,0.000000,0.000000,0.000000
4566481,13,3.307692,1.000000,0.692308,0.538462,0.307692,0.153846,0.153846,0.076923,0.076923,0.076923,0.076923
2754269,57,1.964912,1.000000,0.561404,0.298246,0.087719,0.017544,0.000000,0.000000,0.000000,0.000000,0.000000
7072709,17,2.941176,1.000000,0.705882,0.529412,0.352941,0.117647,0.058824,0.058824,0.058824,0.058824,0.000000
1602331,67,1.895522,1.000000,0.447761,0.223881,0.119403,0.074627,0.029851,0.000000,0.000000,0.000000,0.000000
1247915,71,1.873239,1.000000,0.521127,0.197183,0.112676,0.028169,0.014085,0.000000,0.000000,0.000000,0.000000
750365,26,2.346154,1.000000,0.653846,0.384615,0.153846,0.076923,0.076923,0.000000,0.000000,0.000000,0.000000
7918465,39,2.179487,1.000000,0.487179,0.282051,0.153846,0.076923,0.051282,0.025641,0.025641,0.025641,0.025641
2989741,55,1.981818,1.000000,0.545455,0.254545,0.145455,0.036364,0.000000,0.000000,0.000000,0.000000,0.000000
6398963,28,2.392857,1.000000,0.607143,0.357143,0.214286,0.107143,0.035714,0.035714,0.035714,0.000000,0.000000
1376741,28,2.321429,1.000000,0.571429,0.428571,0.178571,0.107143,0.035714,0.000000,0.000000,0.000000,0.000000
433567,60,1.900000,1.000000,0.416667,0.216667,0.150000,0.083333,0.033333,0.000000,0.000000,0.000000,0.000000
6090853,55,2.000000,1.000000,0.490909,0.290909,0.145455,0.072727,0.000000,0.000000,0.000000,0.000000,0.000000
2470771,59,1.949153,1.000000,0.491525,0.254237,0.135593,0.050847,0.016949,0.000000,0.000000,0.000000,0.000000
349073,57,1.912281,1.000000,0.543860,0.245614,0.105263,0.017544,0.000000,0.000000,0.000000,0.000000,0.000000
7050371,17,2.941176,1.000000,0.764706,0.529412,0.411765,0.058824,0.058824,0.058824,0.058824,0.000000,0.000000
5874323,21,2.666667,1.000000,0.571429,0.476190,0.142857,0.095238,0.095238,0.047619,0.047619,0.047619,0.047619
1732169,31,2.258065,1.000000,0.612903,0.354839,0.225806,0.064516,0.000000,0.000000,0.000000,0.000000,0.000000
6366193,84,1.857143,1.000000,0.500000,0.214286,0.083333,0.035714,0.011905,0.011905,0.000000,0.000000,0.000000
2965859,57,1.964912,1.000000,0.526316,0.228070,0.140351,0.052632,0.017544,0.000000,0.000000,0.000000,0.000000
6921037,36,2.222222,1.000000,0.500000,0.388889,0.166667,0.055556,0.055556,0.055556,0.000000,0.000000,0.000000
2505643,52,2.000000,1.000000,0.500000,0.192308,0.153846,0.057692,0.057692,0.019231,0.019231,0.000000,0.000000
1981925,56,1.964286,1.000000,0.517857,0.214286,0.160714,0.035714,0.035714,0.000000,0.000000,0.000000,0.000000
4678981,61,1.950820,1.000000,0.459016,0.295082,0.163934,0.032787,0.000000,0.000000,0.000000,0.000000,0.000000
469171,22,2.454545,1.000000,0.545455,0.409091,0.318182,0.136364,0.045455,0.000000,0.000000,0.000000,0.000000
3535697,41,2.121951,1.000000,0.487805,0.292683,0.170732,0.097561,0.048780,0.024390,0.000000,0.000000,0.000000
7142143,82,1.865854,1.000000,0.487805,0.268293,0.085366,0.012195,0.012195,0.000000,0.000000,0.000000,0.000000
4391587,49,2.040816,1.000000,0.489796,0.306122,0.183673,0.061224,0.000000,0.000000,0.000000,0.000000,0.000000
3543961,38,2.157895,1.000000,0.552632,0.289474,0.157895,0.078947,0.026316,0.026316,0.026316,0.000000,0.000000
6703903,38,2.184211,1.000000,0.552632,0.263158,0.157895,0.078947,0.052632,0.026316,0.026316,0.026316,0.000000
1897097,31,2.258065,1.000000,0.580645,0.258065,0.161290,0.096774,0.032258,0.032258,0.032258,0.032258,0.032258
1180309,78,1.846154,1.000000,0.397436,0.217949,0.128205,0.038462,0.025641,0.012821,0.012821,0.012821,0.000000
